holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
Independence Day,303.29,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-08-01 16:00:00,6651
Independence Day,303.15,0.0,0.0,20,Clouds,few clouds,2017-08-01 17:00:00,6136
Independence Day,303.07,0.0,0.0,5,Clear,sky is clear,2017-08-01 18:00:00,4281
Independence Day,301.9,0.0,0.0,5,Clear,sky is clear,2017-08-01 19:00:00,3374
Independence Day,300.3,0.0,0.0,5,Clear,sky is clear,2017-08-01 20:00:00,3023
Independence Day,297.92,0.0,0.0,5,Clear,sky is clear,2017-08-01 21:00:00,2865
Independence Day,296.09,0.0,0.0,5,Clear,sky is clear,2017-08-01 22:00:00,1972
Independence Day,294.15,0.0,0.0,1,Clear,sky is clear,2017-08-01 23:00:00,1213
Independence Day,294.22,0.0,0.0,1,Mist,mist,2017-08-02 00:00:00,708
Independence Day,294.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 01:00:00,468
Independence Day,293.58,0.0,0.0,40,Mist,mist,2017-08-02 02:00:00,343
Independence Day,292.93,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 03:00:00,447
Independence Day,292.15,0.0,0.0,1,Mist,mist,2017-08-02 04:00:00,945
Independence Day,291.65,0.0,0.0,1,Mist,mist,2017-08-02 05:00:00,2943
Independence Day,291.15,0.0,0.0,1,Clear,sky is clear,2017-08-02 06:00:00,5724
Independence Day,290.79,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 07:00:00,6450
Independence Day,291.43,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 08:00:00,6029
Independence Day,293.38,0.0,0.0,1,Clear,sky is clear,2017-08-02 09:00:00,4929
Independence Day,295.15,0.0,0.0,75,Clouds,broken clouds,2017-08-02 10:00:00,4506
Independence Day,296.41,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 11:00:00,4673
Independence Day,297.75,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 12:00:00,4897
Independence Day,299.01,0.0,0.0,1,Clear,sky is clear,2017-08-02 13:00:00,4878
Independence Day,299.35,0.0,0.0,1,Clear,sky is clear,2017-08-02 14:00:00,5289
Independence Day,299.42,0.0,0.0,1,Clear,sky is clear,2017-08-02 15:00:00,5694
Independence Day,299.93,0.0,0.0,75,Clouds,broken clouds,2017-08-02 16:00:00,6330
Independence Day,299.94,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 17:00:00,6138
Independence Day,298.88,0.0,0.0,75,Clouds,broken clouds,2017-08-02 18:00:00,4655
Independence Day,298.29,0.0,0.0,75,Clouds,broken clouds,2017-08-02 19:00:00,3766
Independence Day,297.16,0.0,0.0,75,Clouds,broken clouds,2017-08-02 20:00:00,3299
Independence Day,294.43,0.0,0.0,75,Clouds,broken clouds,2017-08-02 21:00:00,2837
Independence Day,293.75,0.0,0.0,75,Clouds,broken clouds,2017-08-02 22:00:00,1978
Independence Day,293.65,0.0,0.0,75,Clouds,broken clouds,2017-08-02 23:00:00,1210
Independence Day,292.92,0.0,0.0,90,Rain,light rain,2017-08-03 00:00:00,693
Independence Day,291.93,0.0,0.0,90,Rain,light rain,2017-08-03 01:00:00,394
Independence Day,291.93,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-03 01:00:00,394
Independence Day,291.22,0.0,0.0,75,Rain,light rain,2017-08-03 02:00:00,322
Independence Day,290.51,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-03 03:00:00,390
Independence Day,290.51,0.0,0.0,90,Rain,light rain,2017-08-03 03:00:00,390
Independence Day,290.08,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-03 04:00:00,896
Independence Day,289.82,0.0,0.0,90,Rain,light rain,2017-08-03 05:00:00,2863
Independence Day,289.69,0.0,0.0,90,Rain,light rain,2017-08-03 06:00:00,5460
Independence Day,289.69,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-03 06:00:00,5460
Independence Day,289.69,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-08-03 06:00:00,5460
Independence Day,288.81,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-03 07:00:00,5801
Independence Day,288.81,0.0,0.0,90,Rain,heavy intensity rain,2017-08-03 07:00:00,5801
Independence Day,288.81,0.0,0.0,90,Mist,mist,2017-08-03 07:00:00,5801
Independence Day,288.14,0.0,0.0,90,Rain,heavy intensity rain,2017-08-03 08:00:00,5423
Independence Day,288.14,0.0,0.0,90,Mist,mist,2017-08-03 08:00:00,5423
Independence Day,287.81,0.0,0.0,90,Rain,heavy intensity rain,2017-08-03 09:00:00,4839
Independence Day,287.81,0.0,0.0,90,Mist,mist,2017-08-03 09:00:00,4839
Independence Day,286.79,0.0,0.0,90,Rain,moderate rain,2017-08-03 10:00:00,4365
Independence Day,286.79,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-03 10:00:00,4365
Independence Day,286.08,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-03 11:00:00,4693
Independence Day,286.08,0.0,0.0,90,Rain,moderate rain,2017-08-03 11:00:00,4693
Independence Day,286.22,0.0,0.0,90,Rain,moderate rain,2017-08-03 12:00:00,5009
Independence Day,286.22,0.0,0.0,90,Mist,mist,2017-08-03 12:00:00,5009
Independence Day,286.22,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-03 12:00:00,5009
Independence Day,285.93,0.0,0.0,90,Rain,light rain,2017-08-03 13:00:00,5104
Independence Day,285.93,0.0,0.0,90,Mist,mist,2017-08-03 13:00:00,5104
Independence Day,285.93,0.0,0.0,90,Drizzle,drizzle,2017-08-03 13:00:00,5104
Independence Day,286.43,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-03 14:00:00,5447
Independence Day,286.43,0.0,0.0,90,Mist,mist,2017-08-03 14:00:00,5447
Independence Day,286.43,0.0,0.0,90,Rain,light rain,2017-08-03 14:00:00,5447
Independence Day,286.28,0.0,0.0,90,Rain,light rain,2017-08-03 15:00:00,5861
Independence Day,286.28,0.0,0.0,90,Mist,mist,2017-08-03 15:00:00,5861
Independence Day,286.28,0.0,0.0,90,Drizzle,drizzle,2017-08-03 15:00:00,5861
Independence Day,286.15,0.0,0.0,90,Mist,mist,2017-08-03 16:00:00,6587
Independence Day,286.15,0.0,0.0,90,Rain,moderate rain,2017-08-03 16:00:00,6587
Independence Day,286.15,0.0,0.0,90,Drizzle,drizzle,2017-08-03 16:00:00,6587
Independence Day,286.35,0.0,0.0,90,Rain,light rain,2017-08-03 17:00:00,6060
Independence Day,286.35,0.0,0.0,90,Mist,mist,2017-08-03 17:00:00,6060
Independence Day,286.62,0.0,0.0,90,Clouds,overcast clouds,2017-08-03 18:00:00,4746
Independence Day,286.75,0.0,0.0,90,Rain,moderate rain,2017-08-03 19:00:00,3430
Independence Day,286.42,0.0,0.0,90,Rain,light rain,2017-08-03 20:00:00,3123
Independence Day,286.28,0.0,0.0,90,Rain,light rain,2017-08-03 21:00:00,3816
Independence Day,285.95,0.0,0.0,75,Rain,light rain,2017-08-03 22:00:00,2423
Independence Day,285.41,0.0,0.0,75,Rain,light rain,2017-08-03 23:00:00,1642
Independence Day,285.35,0.0,0.0,90,Rain,light rain,2017-08-04 00:00:00,801
Independence Day,285.22,0.0,0.0,90,Rain,light rain,2017-08-04 01:00:00,434
Independence Day,285.22,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-04 02:00:00,333
Independence Day,285.22,0.0,0.0,90,Rain,light rain,2017-08-04 02:00:00,333
Independence Day,285.61,0.0,0.0,90,Clouds,overcast clouds,2017-08-04 03:00:00,366
Independence Day,285.93,0.0,0.0,75,Clouds,broken clouds,2017-08-04 04:00:00,868
Independence Day,285.61,0.0,0.0,75,Clouds,broken clouds,2017-08-04 05:00:00,2802
Independence Day,285.41,0.0,0.0,75,Clouds,broken clouds,2017-08-04 06:00:00,5426
Independence Day,285.61,0.0,0.0,75,Clouds,broken clouds,2017-08-04 07:00:00,6175
Independence Day,286.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 08:00:00,5350
Independence Day,287.36,0.0,0.0,90,Clouds,overcast clouds,2017-08-04 09:00:00,4778
Independence Day,289.86,0.0,0.0,20,Clouds,few clouds,2017-08-04 10:00:00,4517
Independence Day,291.75,0.0,0.0,1,Clear,sky is clear,2017-08-04 11:00:00,4954
Independence Day,293.82,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 12:00:00,5189
Independence Day,295.08,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 13:00:00,5206
Independence Day,296.36,0.0,0.0,75,Clouds,broken clouds,2017-08-04 14:00:00,5563
Independence Day,296.95,0.0,0.0,75,Clouds,broken clouds,2017-08-04 15:00:00,5890
Independence Day,297.58,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 16:00:00,6066
Independence Day,297.36,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 17:00:00,5292
Independence Day,297.65,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 18:00:00,4534
Independence Day,296.72,0.0,0.0,40,Rain,heavy intensity rain,2017-08-04 19:00:00,3808
Independence Day,295.72,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 20:00:00,3206
Independence Day,293.02,0.0,0.0,75,Clouds,broken clouds,2017-08-04 21:00:00,3216
Independence Day,291.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 22:00:00,3001
Independence Day,289.22,0.0,0.0,1,Clear,sky is clear,2017-08-04 23:00:00,2423
Independence Day,288.51,0.0,0.0,1,Clear,sky is clear,2017-08-05 00:00:00,1472
Independence Day,287.86,0.0,0.0,1,Clear,sky is clear,2017-08-05 01:00:00,882
Independence Day,287.29,0.0,0.0,1,Clear,sky is clear,2017-08-05 02:00:00,546
Independence Day,286.51,0.0,0.0,1,Clear,sky is clear,2017-08-05 03:00:00,414
Independence Day,285.72,0.0,0.0,1,Clear,sky is clear,2017-08-05 04:00:00,468
Independence Day,285.01,0.0,0.0,1,Clear,sky is clear,2017-08-05 05:00:00,880
Independence Day,284.72,0.0,0.0,1,Mist,mist,2017-08-05 06:00:00,1431
Independence Day,284.68,0.0,0.0,20,Mist,mist,2017-08-05 07:00:00,1940
Independence Day,286.22,0.0,0.0,1,Clear,sky is clear,2017-08-05 08:00:00,2647
Independence Day,289.08,0.0,0.0,1,Clear,sky is clear,2017-08-05 09:00:00,3649
Independence Day,291.5,0.0,0.0,1,Clear,sky is clear,2017-08-05 10:00:00,4049
Independence Day,293.61,0.0,0.0,75,Clouds,broken clouds,2017-08-05 11:00:00,4143
Independence Day,294.94,0.0,0.0,75,Clouds,broken clouds,2017-08-05 12:00:00,4535
Independence Day,296.48,0.0,0.0,75,Clouds,broken clouds,2017-08-05 13:00:00,4378
Independence Day,297.15,0.0,0.0,1,Clear,sky is clear,2017-08-05 14:00:00,4512
Independence Day,297.62,0.0,0.0,75,Clouds,broken clouds,2017-08-05 15:00:00,4480
Independence Day,297.08,0.0,0.0,90,Rain,light rain,2017-08-05 16:00:00,4586
Independence Day,297.23,0.0,0.0,75,Rain,proximity shower rain,2017-08-05 17:00:00,4555
Independence Day,295.72,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-08-05 18:00:00,4065
Independence Day,295.72,0.0,0.0,75,Rain,proximity shower rain,2017-08-05 18:00:00,4065
Independence Day,294.87,0.0,0.0,90,Rain,proximity shower rain,2017-08-05 19:00:00,3569
Independence Day,293.15,0.0,0.0,75,Rain,light rain,2017-08-05 20:00:00,3091
Independence Day,293.15,0.0,0.0,75,Mist,mist,2017-08-05 20:00:00,3091
Independence Day,292.08,0.0,0.0,90,Clouds,overcast clouds,2017-08-05 21:00:00,2927
Independence Day,290.95,0.0,0.0,75,Clouds,broken clouds,2017-08-05 22:00:00,3096
Independence Day,290.08,0.0,0.0,1,Clear,sky is clear,2017-08-05 23:00:00,3893
Independence Day,288.79,0.0,0.0,1,Clear,sky is clear,2017-08-06 00:00:00,1885
Independence Day,288.42,0.0,0.0,40,Mist,mist,2017-08-06 01:00:00,1151
Independence Day,288.08,0.0,0.0,1,Clear,sky is clear,2017-08-06 02:00:00,731
Independence Day,288.48,0.0,0.0,1,Clear,sky is clear,2017-08-06 03:00:00,501
Independence Day,288.55,0.0,0.0,1,Clear,sky is clear,2017-08-06 04:00:00,414
Independence Day,288.61,0.0,0.0,1,Clear,sky is clear,2017-08-06 05:00:00,652
Independence Day,288.79,0.0,0.0,1,Rain,light rain,2017-08-06 06:00:00,1055
Independence Day,288.61,0.0,0.0,90,Clouds,overcast clouds,2017-08-06 07:00:00,1309
Independence Day,289.15,0.0,0.0,75,Mist,mist,2017-08-06 08:00:00,2002
Independence Day,290.51,0.0,0.0,40,Clouds,scattered clouds,2017-08-06 09:00:00,2733
Independence Day,292.28,0.0,0.0,75,Clouds,broken clouds,2017-08-06 10:00:00,3602
Independence Day,293.95,0.0,0.0,75,Clouds,broken clouds,2017-08-06 11:00:00,4317
Independence Day,295.15,0.0,0.0,75,Clouds,broken clouds,2017-08-06 12:00:00,4636
Independence Day,296.29,0.0,0.0,90,Clouds,overcast clouds,2017-08-06 13:00:00,4399
Independence Day,295.87,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-06 14:00:00,4186
Independence Day,295.87,0.0,0.0,90,Rain,light rain,2017-08-06 14:00:00,4186
Independence Day,294.43,0.0,0.0,75,Rain,light rain,2017-08-06 15:00:00,4255
Independence Day,294.43,0.0,0.0,75,Thunderstorm,thunderstorm with rain,2017-08-06 15:00:00,4255
Independence Day,294.43,0.0,0.0,75,Drizzle,light intensity drizzle,2017-08-06 15:00:00,4255
Independence Day,294.56,0.0,0.0,75,Rain,light rain,2017-08-06 16:00:00,3963
Independence Day,295.01,0.0,0.0,75,Thunderstorm,thunderstorm with light rain,2017-08-06 17:00:00,4073
Independence Day,293.75,0.0,0.0,90,Rain,light rain,2017-08-06 18:00:00,3999
Independence Day,292.95,0.0,0.0,90,Rain,light rain,2017-08-06 19:00:00,3727
Independence Day,292.95,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-06 19:00:00,3727
Independence Day,292.15,0.0,0.0,90,Rain,light rain,2017-08-06 20:00:00,2872
Independence Day,292.15,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-06 20:00:00,2872
Independence Day,290.86,0.0,0.0,90,Rain,light rain,2017-08-06 21:00:00,2665
Independence Day,290.86,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-06 21:00:00,2665
Independence Day,289.75,0.0,0.0,75,Rain,light rain,2017-08-06 22:00:00,2802
Independence Day,289.14,0.0,0.0,90,Clouds,overcast clouds,2017-08-06 23:00:00,1480
Independence Day,289.08,0.0,0.0,1,Mist,mist,2017-08-07 00:00:00,632
Independence Day,289.08,0.0,0.0,1,Fog,fog,2017-08-07 00:00:00,632
Independence Day,288.28,0.0,0.0,1,Mist,mist,2017-08-07 01:00:00,405
Independence Day,288.28,0.0,0.0,1,Fog,fog,2017-08-07 01:00:00,405
Independence Day,287.15,0.0,0.0,1,Mist,mist,2017-08-07 02:00:00,292
Independence Day,287.15,0.0,0.0,1,Fog,fog,2017-08-07 02:00:00,292
Independence Day,286.88,0.0,0.0,40,Mist,mist,2017-08-07 03:00:00,350
Independence Day,286.88,0.0,0.0,40,Fog,fog,2017-08-07 03:00:00,350
Independence Day,286.08,0.0,0.0,1,Mist,mist,2017-08-07 04:00:00,879
Independence Day,286.08,0.0,0.0,1,Fog,fog,2017-08-07 04:00:00,879
Independence Day,285.93,0.0,0.0,1,Mist,mist,2017-08-07 05:00:00,2878
Independence Day,285.93,0.0,0.0,1,Fog,fog,2017-08-07 05:00:00,2878
Independence Day,285.55,0.0,0.0,1,Mist,mist,2017-08-07 06:00:00,5647
Independence Day,285.55,0.0,0.0,1,Fog,fog,2017-08-07 06:00:00,5647
Independence Day,285.48,0.0,0.0,1,Mist,mist,2017-08-07 07:00:00,6357
Independence Day,285.48,0.0,0.0,1,Fog,fog,2017-08-07 07:00:00,6357
Independence Day,287.29,0.0,0.0,5,Fog,fog,2017-08-07 08:00:00,6073
Independence Day,287.29,0.0,0.0,5,Mist,mist,2017-08-07 08:00:00,6073
Independence Day,289.65,0.0,0.0,90,Fog,fog,2017-08-07 09:00:00,4877
Independence Day,289.65,0.0,0.0,90,Mist,mist,2017-08-07 09:00:00,4877
Independence Day,291.54,0.0,0.0,1,Fog,fog,2017-08-07 10:00:00,4350
Independence Day,294.14,0.0,0.0,5,Haze,haze,2017-08-07 11:00:00,4505
Independence Day,295.88,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 12:00:00,4857
Independence Day,297.28,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 13:00:00,4900
Independence Day,298.21,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 14:00:00,5288
Independence Day,298.5,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 15:00:00,5814
Independence Day,298.95,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 16:00:00,6468
Independence Day,299.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 17:00:00,6246
Independence Day,299.44,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 18:00:00,4747
Independence Day,298.62,0.0,0.0,20,Clouds,few clouds,2017-08-07 19:00:00,3419
Independence Day,297.75,0.0,0.0,20,Clouds,few clouds,2017-08-07 20:00:00,2762
Independence Day,295.3,0.0,0.0,75,Clouds,broken clouds,2017-08-07 21:00:00,2457
Independence Day,292.08,0.0,0.0,5,Clear,sky is clear,2017-08-07 22:00:00,1798
Independence Day,290.43,0.0,0.0,1,Clear,sky is clear,2017-08-07 23:00:00,1174
Independence Day,289.58,0.0,0.0,1,Clear,sky is clear,2017-08-08 00:00:00,665
Independence Day,289.42,0.0,0.0,1,Clear,sky is clear,2017-08-08 01:00:00,395
Independence Day,288.72,0.0,0.0,1,Clear,sky is clear,2017-08-08 02:00:00,321
Independence Day,288.61,0.0,0.0,1,Clear,sky is clear,2017-08-08 03:00:00,366
Independence Day,287.79,0.0,0.0,1,Clear,sky is clear,2017-08-08 04:00:00,889
Independence Day,287.55,0.0,0.0,1,Clear,sky is clear,2017-08-08 05:00:00,2983
Independence Day,287.15,0.0,0.0,1,Mist,mist,2017-08-08 06:00:00,5737
Independence Day,287.42,0.0,0.0,5,Clear,sky is clear,2017-08-08 07:00:00,6598
Independence Day,289.57,0.0,0.0,5,Clear,sky is clear,2017-08-08 08:00:00,6113
Independence Day,291.93,0.0,0.0,1,Clear,sky is clear,2017-08-08 09:00:00,4938
Independence Day,294.84,0.0,0.0,1,Clear,sky is clear,2017-08-08 10:00:00,4362
Independence Day,296.92,0.0,0.0,20,Clouds,few clouds,2017-08-08 11:00:00,4730
Independence Day,298.01,0.0,0.0,1,Clear,sky is clear,2017-08-08 12:00:00,4902
Independence Day,299.36,0.0,0.0,75,Clouds,broken clouds,2017-08-08 13:00:00,4905
Independence Day,299.62,0.0,0.0,75,Clouds,broken clouds,2017-08-08 14:00:00,5140
Independence Day,299.87,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 15:00:00,5927
Independence Day,300.35,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 16:00:00,6997
Independence Day,300.36,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 17:00:00,6651
Independence Day,300.28,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 18:00:00,5408
Independence Day,299.49,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 19:00:00,3677
Independence Day,298.58,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 20:00:00,3106
Independence Day,296.15,0.0,0.0,75,Clouds,broken clouds,2017-08-08 21:00:00,3548
Independence Day,293.84,0.0,0.0,75,Clouds,broken clouds,2017-08-08 22:00:00,2007
Independence Day,292.23,0.0,0.0,1,Clear,sky is clear,2017-08-08 23:00:00,1198
Independence Day,291.69,0.0,0.0,1,Clear,sky is clear,2017-08-09 00:00:00,676
Independence Day,291.09,0.0,0.0,1,Clear,sky is clear,2017-08-09 01:00:00,395
Independence Day,290.37,0.0,0.0,1,Clear,sky is clear,2017-08-09 02:00:00,306
Independence Day,290.08,0.0,0.0,40,Clouds,scattered clouds,2017-08-09 03:00:00,381
Independence Day,289.86,0.0,0.0,1,Clear,sky is clear,2017-08-09 04:00:00,949
Independence Day,289.08,0.0,0.0,1,Clear,sky is clear,2017-08-09 05:00:00,3028
Independence Day,289.08,0.0,0.0,1,Clear,sky is clear,2017-08-09 06:00:00,5803
Independence Day,289.23,0.0,0.0,75,Clouds,broken clouds,2017-08-09 07:00:00,6017
Independence Day,290.48,0.0,0.0,75,Clouds,broken clouds,2017-08-09 08:00:00,6205
Independence Day,291.54,0.0,0.0,1,Clear,sky is clear,2017-08-09 09:00:00,4988
Independence Day,292.48,0.0,0.0,75,Rain,moderate rain,2017-08-09 10:00:00,4368
Independence Day,292.61,0.0,0.0,90,Rain,proximity shower rain,2017-08-09 11:00:00,4634
Independence Day,292.88,0.0,0.0,90,Rain,moderate rain,2017-08-09 12:00:00,4675
Independence Day,292.29,0.0,0.0,90,Rain,moderate rain,2017-08-09 13:00:00,4699
Independence Day,292.29,0.0,0.0,90,Mist,mist,2017-08-09 13:00:00,4699
Independence Day,292.29,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-09 13:00:00,4699
Independence Day,291.31,0.0,0.0,90,Rain,moderate rain,2017-08-09 14:00:00,4975
Independence Day,291.31,0.0,0.0,90,Mist,mist,2017-08-09 14:00:00,4975
Independence Day,291.31,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-09 14:00:00,4975
Independence Day,291.87,0.0,0.0,90,Rain,heavy intensity rain,2017-08-09 15:00:00,5434
Independence Day,291.87,0.0,0.0,90,Mist,mist,2017-08-09 15:00:00,5434
Independence Day,291.94,0.0,0.0,90,Rain,moderate rain,2017-08-09 16:00:00,6584
Independence Day,291.94,0.0,0.0,90,Mist,mist,2017-08-09 16:00:00,6584
Independence Day,291.94,0.0,0.0,90,Drizzle,drizzle,2017-08-09 16:00:00,6584
Independence Day,292.15,0.0,0.0,90,Rain,light rain,2017-08-09 17:00:00,5982
Independence Day,292.15,0.0,0.0,90,Mist,mist,2017-08-09 17:00:00,5982
Independence Day,292.15,0.0,0.0,90,Thunderstorm,thunderstorm with rain,2017-08-09 17:00:00,5982
Independence Day,292.15,0.0,0.0,90,Drizzle,drizzle,2017-08-09 17:00:00,5982
Independence Day,291.72,0.0,0.0,90,Rain,heavy intensity rain,2017-08-09 18:00:00,4627
Independence Day,291.72,0.0,0.0,90,Mist,mist,2017-08-09 18:00:00,4627
Independence Day,291.72,0.0,0.0,90,Drizzle,drizzle,2017-08-09 18:00:00,4627
Independence Day,291.72,0.0,0.0,90,Thunderstorm,thunderstorm with rain,2017-08-09 18:00:00,4627
Independence Day,291.65,0.0,0.0,90,Rain,moderate rain,2017-08-09 19:00:00,3205
Independence Day,291.65,0.0,0.0,90,Mist,mist,2017-08-09 19:00:00,3205
Independence Day,291.65,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-09 19:00:00,3205
Independence Day,291.72,0.0,0.0,90,Rain,moderate rain,2017-08-09 20:00:00,2938
Independence Day,292.01,0.0,0.0,90,Clouds,overcast clouds,2017-08-09 21:00:00,2444
Independence Day,291.75,0.0,0.0,90,Rain,moderate rain,2017-08-09 22:00:00,1778
Independence Day,291.75,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2017-08-09 22:00:00,1778
Independence Day,291.62,0.0,0.0,40,Thunderstorm,thunderstorm with heavy rain,2017-08-09 23:00:00,1142
Independence Day,291.29,0.0,0.0,90,Thunderstorm,thunderstorm,2017-08-10 00:00:00,622
Independence Day,291.29,0.0,0.0,90,Rain,heavy intensity rain,2017-08-10 00:00:00,622
Independence Day,290.62,0.0,0.0,90,Rain,moderate rain,2017-08-10 01:00:00,362
Independence Day,290.62,0.0,0.0,90,Mist,mist,2017-08-10 01:00:00,362
Independence Day,290.62,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-10 01:00:00,362
Independence Day,290.15,0.0,0.0,1,Rain,heavy intensity rain,2017-08-10 02:00:00,288
Independence Day,290.15,0.0,0.0,1,Mist,mist,2017-08-10 02:00:00,288
Independence Day,290.15,0.0,0.0,1,Thunderstorm,thunderstorm with light drizzle,2017-08-10 02:00:00,288
Independence Day,289.55,0.0,0.0,40,Mist,mist,2017-08-10 03:00:00,355
Independence Day,289.55,0.0,0.0,40,Rain,light rain,2017-08-10 03:00:00,355
Independence Day,288.95,0.0,0.0,40,Fog,fog,2017-08-10 04:00:00,933
Independence Day,288.95,0.0,0.0,40,Mist,mist,2017-08-10 04:00:00,933
Independence Day,288.99,0.0,0.0,75,Mist,mist,2017-08-10 05:00:00,2986
Independence Day,288.99,0.0,0.0,75,Fog,fog,2017-08-10 05:00:00,2986
Independence Day,289.15,0.0,0.0,75,Mist,mist,2017-08-10 06:00:00,5800
Independence Day,289.15,0.0,0.0,75,Fog,fog,2017-08-10 06:00:00,5800
Independence Day,289.29,0.0,0.0,90,Mist,mist,2017-08-10 07:00:00,6732
Independence Day,289.29,0.0,0.0,90,Fog,fog,2017-08-10 07:00:00,6732
Independence Day,289.72,0.0,0.0,75,Mist,mist,2017-08-10 08:00:00,6052
Independence Day,290.5,0.0,0.0,75,Mist,mist,2017-08-10 09:00:00,5068
Independence Day,291.02,0.0,0.0,90,Clouds,overcast clouds,2017-08-10 10:00:00,4790
Independence Day,291.94,0.0,0.0,90,Mist,mist,2017-08-10 11:00:00,5006
Independence Day,293.28,0.0,0.0,90,Clouds,overcast clouds,2017-08-10 12:00:00,4966
Independence Day,294.29,0.0,0.0,75,Clouds,broken clouds,2017-08-10 13:00:00,5013
Independence Day,294.79,0.0,0.0,75,Clouds,broken clouds,2017-08-10 14:00:00,5402
Independence Day,295.01,0.0,0.0,75,Rain,light rain,2017-08-10 15:00:00,5784
Independence Day,294.88,0.0,0.0,75,Clouds,broken clouds,2017-08-10 16:00:00,6326
Independence Day,294.86,0.0,0.0,40,Clouds,scattered clouds,2017-08-10 17:00:00,6294
Independence Day,295.01,0.0,0.0,75,Clouds,broken clouds,2017-08-10 18:00:00,4692
Independence Day,295.36,0.0,0.0,40,Clouds,scattered clouds,2017-08-10 19:00:00,3452
Independence Day,294.08,0.0,0.0,40,Clouds,scattered clouds,2017-08-10 20:00:00,3093
Independence Day,292.62,0.0,0.0,40,Clouds,scattered clouds,2017-08-10 21:00:00,3271
Independence Day,291.28,0.0,0.0,1,Clear,sky is clear,2017-08-10 22:00:00,2248
Independence Day,290.22,0.0,0.0,20,Clouds,few clouds,2017-08-10 23:00:00,1414
Independence Day,289.75,0.0,0.0,1,Mist,mist,2017-08-11 00:00:00,715
Independence Day,289.29,0.0,0.0,1,Mist,mist,2017-08-11 01:00:00,431
Independence Day,288.35,0.0,0.0,1,Mist,mist,2017-08-11 02:00:00,341
Independence Day,287.55,0.0,0.0,1,Mist,mist,2017-08-11 03:00:00,409
Independence Day,287.55,0.0,0.0,1,Fog,fog,2017-08-11 03:00:00,409
Independence Day,287.29,0.0,0.0,1,Mist,mist,2017-08-11 04:00:00,894
Independence Day,287.29,0.0,0.0,1,Fog,fog,2017-08-11 04:00:00,894
Independence Day,286.95,0.0,0.0,75,Mist,mist,2017-08-11 05:00:00,2795
Independence Day,286.95,0.0,0.0,75,Fog,fog,2017-08-11 05:00:00,2795
Independence Day,286.68,0.0,0.0,1,Mist,mist,2017-08-11 06:00:00,5356
Independence Day,286.68,0.0,0.0,1,Fog,fog,2017-08-11 06:00:00,5356
Independence Day,286.79,0.0,0.0,90,Fog,fog,2017-08-11 07:00:00,6038
